N,Factor,Is Correct,Is Larger Factor,Num Vars,Num Integer Vars,Num Binary Vars,Num Constraints,Node Count,Simplex Iterations Count,Runtime,Is MIP
1000237,7,1,1,41,41,20,83,1,10,9.53674E-05,1
1000237,7,1,1,41,41,20,83,1,10,0,1
1000238,2,1,1,41,41,20,83,0,0,0,1
1000238,2,1,1,41,41,20,83,0,0,0.008123398,1
1000238,2,1,1,41,41,20,83,0,0,0.002141953,1
1000238,2,1,1,41,41,20,83,0,0,0,1
1000238,2,1,1,41,41,20,83,0,0,0,1
1000238,2,1,1,41,41,20,83,0,0,0,1
1000238,2,1,1,41,41,20,83,0,0,0,1
1000238,2,1,1,41,41,20,83,0,0,0,1
1000238,2,1,1,41,41,20,83,0,0,0,1
1000238,2,1,1,41,41,20,83,0,0,0.008144379,1
1000239,3,1,1,41,41,20,83,0,0,0.00213623,1
1000239,3,1,1,41,41,20,83,0,0,0,1
1000239,3,1,1,41,41,20,83,0,0,0,1
1000239,3,1,1,41,41,20,83,0,0,0,1
1000239,3,1,1,41,41,20,83,0,0,0,1
1000239,3,1,1,41,41,20,83,0,0,0.008125305,1
1000239,3,1,1,41,41,20,83,0,0,0.002161026,1
1000239,3,1,1,41,41,20,83,0,0,0,1
1000239,3,1,1,41,41,20,83,0,0,0,1
1000239,3,1,1,41,41,20,83,0,0,0,1
1000240,2,1,1,41,41,20,83,0,0,0,1
1000240,2,1,1,41,41,20,83,0,0,0.008144379,1
1000240,2,1,1,41,41,20,83,0,0,0,1
1000240,2,1,1,41,41,20,83,0,0,0.00213623,1
1000240,2,1,1,41,41,20,83,0,0,0,1
1000240,2,1,1,41,41,20,83,0,0,0,1
1000240,2,1,1,41,41,20,83,0,0,0,1
1000240,2,1,1,41,41,20,83,0,0,0,1
1000240,2,1,1,41,41,20,83,0,0,0,1
1000240,2,1,1,41,41,20,83,0,0,0,1
1000241,6713,0,0,41,41,20,83,105,369,0.023439407,1
1000241,6713,0,0,41,41,20,83,105,369,0.017803192,1
1000241,6713,0,0,41,41,20,83,105,369,0.022315979,1
1000241,6713,0,0,41,41,20,83,105,369,0.022531509,1
1000241,6713,0,0,41,41,20,83,105,369,0.019237518,1
1000241,6713,0,0,41,41,20,83,105,369,0.020677567,1
1000241,6713,0,0,41,41,20,83,105,369,0.020383835,1
1000241,6713,0,0,41,41,20,83,105,369,0.022642136,1
1000241,6713,0,0,41,41,20,83,105,369,0.020381927,1
1000241,6713,0,0,41,41,20,83,105,369,0.021524429,1
1000242,2,1,1,41,41,20,83,0,0,0,1
1000242,2,1,1,41,41,20,83,0,0,0.007255554,1
1000242,2,1,1,41,41,20,83,0,0,0.00204277,1
1000242,2,1,1,41,41,20,83,0,0,0,1
1000242,2,1,1,41,41,20,83,0,0,0,1
1000242,2,1,1,41,41,20,83,0,0,0,1
1000242,2,1,1,41,41,20,83,0,0,0,1
1000242,2,1,1,41,41,20,83,0,0,0,1
1000242,2,1,1,41,41,20,83,0,0,0,1
1000242,2,1,1,41,41,20,83,0,0,0,1
1000243,14929,1,1,41,41,20,83,1,11,0.002140045,1
1000243,14929,1,1,41,41,20,83,1,11,0,1
1000243,14929,1,1,41,41,20,83,1,11,0.010284424,1
1000243,14929,1,1,41,41,20,83,1,11,0,1
1000243,14929,1,1,41,41,20,83,1,11,0.00812912,1
1000243,14929,1,1,41,41,20,83,1,11,0.00213623,1
1000243,14929,1,1,41,41,20,83,1,11,0,1
1000243,14929,1,1,41,41,20,83,1,11,0.008153915,1
1000243,14929,1,1,41,41,20,83,1,11,0.002138138,1
1000243,14929,1,1,41,41,20,83,1,11,0,1
1000244,2,1,1,41,41,20,83,0,0,0,1
1000244,2,1,1,41,41,20,83,0,0,0,1
1000244,2,1,1,41,41,20,83,0,0,0,1
1000244,2,1,1,41,41,20,83,0,0,0,1
1000244,2,1,1,41,41,20,83,0,0,0,1
1000244,2,1,1,41,41,20,83,0,0,0,1
1000244,2,1,1,41,41,20,83,0,0,0.008148193,1
1000244,2,1,1,41,41,20,83,0,0,0,1
1000244,2,1,1,41,41,20,83,0,0,0.002149582,1
1000244,2,1,1,41,41,20,83,0,0,0,1
1000245,3,1,1,41,41,20,83,0,0,0,1
1000245,3,1,1,41,41,20,83,0,0,0.008119583,1
1000245,3,1,1,41,41,20,83,0,0,0.002149582,1
1000245,3,1,1,41,41,20,83,0,0,0,1
1000245,3,1,1,41,41,20,83,0,0,0,1
1000245,3,1,1,41,41,20,83,0,0,0,1
1000245,3,1,1,41,41,20,83,0,0,0.008142471,1
1000245,3,1,1,41,41,20,83,0,0,0.00204277,1
1000245,3,1,1,41,41,20,83,0,0,9.15527E-05,1
1000245,3,1,1,41,41,20,83,0,0,0,1
1000246,2,1,1,41,41,20,83,0,0,0,1
1000246,2,1,1,41,41,20,83,0,0,0,1
1000246,2,1,1,41,41,20,83,0,0,0.008312225,1
1000246,2,1,1,41,41,20,83,0,0,0.00103569,1
1000246,2,1,1,41,41,20,83,0,0,0.000749588,1
1000246,2,1,1,41,41,20,83,0,0,0.00103569,1
1000246,2,1,1,41,41,20,83,0,0,0,1
1000246,2,1,1,41,41,20,83,0,0,0,1
1000246,2,1,1,41,41,20,83,0,0,0,1
1000246,2,1,1,41,41,20,83,0,0,0,1
1000247,157,1,1,41,41,20,83,381,1016,0.039875031,1
1000247,157,1,1,41,41,20,83,381,1016,0.038999558,1
1000247,157,1,1,41,41,20,83,381,1016,0.032287598,1
1000247,157,1,1,41,41,20,83,381,1016,0.03931427,1
1000247,157,1,1,41,41,20,83,381,1016,0.03739357,1
1000247,157,1,1,41,41,20,83,381,1016,0.038898468,1
1000247,157,1,1,41,41,20,83,381,1016,0.032445908,1
1000247,157,1,1,41,41,20,83,381,1016,0.041940689,1
1000247,157,1,1,41,41,20,83,381,1016,0.038627625,1
1000247,157,1,1,41,41,20,83,381,1016,0.034008026,1
1000248,2,1,1,41,41,20,83,0,0,0,1
1000248,2,1,1,41,41,20,83,0,0,0.007154465,1
1000248,2,1,1,41,41,20,83,0,0,0,1
1000248,2,1,1,41,41,20,83,0,0,0.00213623,1
1000248,2,1,1,41,41,20,83,0,0,0,1
1000248,2,1,1,41,41,20,83,0,0,0,1
1000248,2,1,1,41,41,20,83,0,0,0,1
