N,Factor X,Factor Y,Is Correct,Num Vars,Num Integer Vars,Num Binary Vars,Num Constraints,Node Count,Simplex Iterations Count,Runtime,Is MIP
1000037,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10406,242176,7.724386215,1
1000038,2,500019,1,440,440,440,803,205,3314,0.311527252,1
1000038,2,500019,1,440,440,440,803,205,3314,0.29501915,1
1000038,2,500019,1,440,440,440,803,205,3314,0.29876709,1
1000038,2,500019,1,440,440,440,803,205,3314,0.300132752,1
1000038,2,500019,1,440,440,440,803,205,3314,0.291627884,1
1000038,2,500019,1,440,440,440,803,205,3314,0.361995697,1
1000038,2,500019,1,440,440,440,803,205,3314,0.293401718,1
1000038,2,500019,1,440,440,440,803,205,3314,0.280908585,1
1000038,2,500019,1,440,440,440,803,205,3314,0.346380234,1
1000038,2,500019,1,440,440,440,803,205,3314,0.317964554,1
1000039,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10005,224164,7.78459549,1
1000039,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10005,224164,7.968358994,1
1000039,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10005,224164,7.688766479,1
1000039,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10005,224164,7.565010071,1
1000039,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10005,224164,7.554595947,1
1000039,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10005,224164,7.847459793,1
1000039,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10005,224164,7.870592117,1
1000039,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10005,224164,6.243181229,1
1000039,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10005,224164,7.40435791,1
1000039,INFEASIBLE,INFEASIBLE,N/A,440,440,440,803,10005,224164,8.137172699,1
1000040,2,500020,1,440,440,440,803,0,0,0.03603363,1
1000040,2,500020,1,440,440,440,803,0,0,0.027862549,1
1000040,2,500020,1,440,440,440,803,0,0,0.062774658,1
1000040,2,500020,1,440,440,440,803,0,0,0.063289642,1
1000040,2,500020,1,440,440,440,803,0,0,0.062419891,1
1000040,2,500020,1,440,440,440,803,0,0,0.04176712,1
1000040,2,500020,1,440,440,440,803,0,0,0.041759491,1
1000040,2,500020,1,440,440,440,803,0,0,0.038362503,1
